ip_address,timestamp,request_method,url_accessed,user_agent,response_size,label
192.168.1.104,2026-03-10 22:28:22,GET,/cart,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",30259,0
192.168.1.104,2026-03-10 22:28:22,GET,/products,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",2582,0
192.168.1.104,2026-03-10 22:28:22,GET,/home,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",32612,0
10.0.0.202,2026-03-10 22:28:23,GET,/register,Python-urllib/3.9,198,1
10.0.0.201,2026-03-10 22:28:23,GET,/detail.php?id=1,Python-urllib/3.9,390,1
10.0.0.202,2026-03-10 22:28:23,GET,/cart-add,Python-urllib/3.9,139,1
10.0.0.201,2026-03-10 22:28:23,GET,/register,Python-urllib/3.9,137,1
10.0.0.202,2026-03-10 22:28:23,GET,/category?id=2,Python-urllib/3.9,109,1
10.0.0.202,2026-03-10 22:28:23,GET,/categories,Python-urllib/3.9,172,1
10.0.0.202,2026-03-10 22:28:23,GET,/products,Python-urllib/3.9,473,1
10.0.0.201,2026-03-10 22:28:23,GET,/login,Python-urllib/3.9,185,1
10.0.0.201,2026-03-10 22:28:23,GET,/contact-submit,Python-urllib/3.9,116,1
10.0.0.202,2026-03-10 22:28:23,GET,/login,Python-urllib/3.9,497,1
10.0.0.202,2026-03-10 22:28:23,GET,/cart-add,Python-urllib/3.9,406,1
10.0.0.201,2026-03-10 22:28:23,GET,/search?query=test,Python-urllib/3.9,322,1
10.0.0.202,2026-03-10 22:28:23,GET,/category?id=2,Python-urllib/3.9,258,1
10.0.0.201,2026-03-10 22:28:23,GET,/admin-dashboard,Python-urllib/3.9,167,1
10.0.0.201,2026-03-10 22:28:23,GET,/products,Python-urllib/3.9,410,1
10.0.0.201,2026-03-10 22:28:23,GET,/category?id=2,Python-urllib/3.9,443,1
10.0.0.201,2026-03-10 22:28:23,GET,/register,Python-urllib/3.9,132,1
10.0.0.201,2026-03-10 22:28:23,GET,/detail.php?id=1,Python-urllib/3.9,321,1
10.0.0.202,2026-03-10 22:28:23,GET,/cart-add,Python-urllib/3.9,266,1
10.0.0.202,2026-03-10 22:28:23,GET,/cart,Python-urllib/3.9,267,1
10.0.0.202,2026-03-10 22:28:23,GET,/search?query=test,Python-urllib/3.9,110,1
10.0.0.201,2026-03-10 22:28:23,GET,/admin-dashboard,Python-urllib/3.9,335,1
10.0.0.202,2026-03-10 22:28:23,GET,/cart-add,Python-urllib/3.9,288,1
10.0.0.202,2026-03-10 22:28:23,GET,/seller-dashboard,Python-urllib/3.9,151,1
10.0.0.201,2026-03-10 22:28:23,GET,/contact-submit,Python-urllib/3.9,414,1
10.0.0.201,2026-03-10 22:28:23,GET,/detail.php?id=1,Python-urllib/3.9,425,1
10.0.0.202,2026-03-10 22:28:23,GET,/checkout,Python-urllib/3.9,206,1
10.0.0.201,2026-03-10 22:28:23,GET,/contact-submit,Python-urllib/3.9,315,1
10.0.0.202,2026-03-10 22:28:23,GET,/admin-dashboard,Python-urllib/3.9,149,1
10.0.0.201,2026-03-10 22:28:23,GET,/search?query=test,Python-urllib/3.9,500,1
10.0.0.202,2026-03-10 22:28:23,GET,/contact-submit,Python-urllib/3.9,316,1
10.0.0.201,2026-03-10 22:28:23,GET,/categories,Python-urllib/3.9,224,1
10.0.0.202,2026-03-10 22:28:23,GET,/admin-dashboard,Python-urllib/3.9,336,1
10.0.0.201,2026-03-10 22:28:23,GET,/cart-add,Python-urllib/3.9,241,1
10.0.0.201,2026-03-10 22:28:23,GET,/contact-submit,Python-urllib/3.9,334,1
10.0.0.201,2026-03-10 22:28:23,GET,/categories,Python-urllib/3.9,465,1
10.0.0.202,2026-03-10 22:28:23,GET,/admin-dashboard,Python-urllib/3.9,173,1
10.0.0.201,2026-03-10 22:28:23,GET,/checkout,Python-urllib/3.9,489,1
10.0.0.201,2026-03-10 22:28:23,GET,/register,Python-urllib/3.9,416,1
10.0.0.201,2026-03-10 22:28:23,GET,/contact-submit,Python-urllib/3.9,344,1
10.0.0.201,2026-03-10 22:28:23,GET,/cart,Python-urllib/3.9,378,1
10.0.0.201,2026-03-10 22:28:23,GET,/cart-add,Python-urllib/3.9,456,1
10.0.0.202,2026-03-10 22:28:23,GET,/contact-submit,Python-urllib/3.9,494,1
10.0.0.201,2026-03-10 22:28:23,GET,/contact-submit,Python-urllib/3.9,224,1
10.0.0.201,2026-03-10 22:28:23,GET,/detail.php?id=1,Python-urllib/3.9,193,1
10.0.0.201,2026-03-10 22:28:23,GET,/cart,Python-urllib/3.9,256,1
10.0.0.201,2026-03-10 22:28:23,GET,/login,Python-urllib/3.9,131,1
10.0.0.201,2026-03-10 22:28:23,GET,/cart-add,Python-urllib/3.9,336,1
10.0.0.202,2026-03-10 22:28:23,GET,/admin-dashboard,Python-urllib/3.9,286,1
10.0.0.202,2026-03-10 22:28:23,GET,/cart-add,Python-urllib/3.9,286,1
10.0.0.202,2026-03-10 22:28:23,GET,/checkout,Python-urllib/3.9,410,1
10.0.0.201,2026-03-10 22:28:23,GET,/products,Python-urllib/3.9,452,1
10.0.0.201,2026-03-10 22:28:23,GET,/login,Python-urllib/3.9,320,1
10.0.0.202,2026-03-10 22:28:23,GET,/cart-add,Python-urllib/3.9,303,1
10.0.0.202,2026-03-10 22:28:23,GET,/categories,Python-urllib/3.9,277,1
10.0.0.201,2026-03-10 22:28:23,GET,/products,Python-urllib/3.9,176,1
10.0.0.202,2026-03-10 22:28:23,GET,/checkout,Python-urllib/3.9,230,1
10.0.0.201,2026-03-10 22:28:23,GET,/register,Python-urllib/3.9,105,1
10.0.0.201,2026-03-10 22:28:23,GET,/category?id=2,Python-urllib/3.9,389,1
10.0.0.201,2026-03-10 22:28:23,GET,/categories,Python-urllib/3.9,172,1
10.0.0.201,2026-03-10 22:28:23,GET,/cart,Python-urllib/3.9,360,1
10.0.0.201,2026-03-10 22:28:23,GET,/cart,Python-urllib/3.9,409,1
10.0.0.201,2026-03-10 22:28:23,GET,/checkout,Python-urllib/3.9,475,1
10.0.0.202,2026-03-10 22:28:23,GET,/admin-dashboard,Python-urllib/3.9,497,1
10.0.0.202,2026-03-10 22:28:23,GET,/seller-dashboard,Python-urllib/3.9,340,1
10.0.0.202,2026-03-10 22:28:23,GET,/categories,Python-urllib/3.9,170,1
10.0.0.202,2026-03-10 22:28:23,GET,/contact-submit,Python-urllib/3.9,415,1
10.0.0.202,2026-03-10 22:28:23,GET,/categories,Python-urllib/3.9,484,1
10.0.0.201,2026-03-10 22:28:23,GET,/category?id=2,Python-urllib/3.9,434,1
10.0.0.202,2026-03-10 22:28:23,GET,/cart,Python-urllib/3.9,478,1
10.0.0.202,2026-03-10 22:28:23,GET,/seller-dashboard,Python-urllib/3.9,128,1
10.0.0.201,2026-03-10 22:28:23,GET,/contact-submit,Python-urllib/3.9,212,1
10.0.0.202,2026-03-10 22:28:23,GET,/seller-dashboard,Python-urllib/3.9,145,1
10.0.0.201,2026-03-10 22:28:24,GET,/search?query=test,Python-urllib/3.9,496,1
10.0.0.202,2026-03-10 22:28:24,GET,/products,Python-urllib/3.9,498,1
10.0.0.201,2026-03-10 22:28:24,GET,/products,Python-urllib/3.9,494,1
10.0.0.202,2026-03-10 22:28:24,GET,/cart,Python-urllib/3.9,305,1
10.0.0.201,2026-03-10 22:28:24,GET,/categories,Python-urllib/3.9,176,1
10.0.0.202,2026-03-10 22:28:24,GET,/admin-dashboard,Python-urllib/3.9,484,1
10.0.0.202,2026-03-10 22:28:24,GET,/login,Python-urllib/3.9,297,1
10.0.0.201,2026-03-10 22:28:24,GET,/admin-dashboard,Python-urllib/3.9,382,1
10.0.0.201,2026-03-10 22:28:24,GET,/cart-add,Python-urllib/3.9,349,1
10.0.0.202,2026-03-10 22:28:24,GET,/seller-dashboard,Python-urllib/3.9,327,1
10.0.0.201,2026-03-10 22:28:24,GET,/cart-add,Python-urllib/3.9,375,1
10.0.0.201,2026-03-10 22:28:24,GET,/seller-dashboard,Python-urllib/3.9,236,1
10.0.0.202,2026-03-10 22:28:24,GET,/detail.php?id=1,Python-urllib/3.9,178,1
10.0.0.201,2026-03-10 22:28:24,GET,/register,Python-urllib/3.9,143,1
10.0.0.202,2026-03-10 22:28:24,GET,/seller-dashboard,Python-urllib/3.9,273,1
10.0.0.202,2026-03-10 22:28:24,GET,/checkout,Python-urllib/3.9,173,1
10.0.0.201,2026-03-10 22:28:24,GET,/cart,Python-urllib/3.9,212,1
10.0.0.202,2026-03-10 22:28:24,GET,/products,Python-urllib/3.9,210,1
10.0.0.201,2026-03-10 22:28:24,GET,/categories,Python-urllib/3.9,428,1
10.0.0.202,2026-03-10 22:28:24,GET,/contact-submit,Python-urllib/3.9,327,1
10.0.0.201,2026-03-10 22:28:24,GET,/checkout,Python-urllib/3.9,115,1
10.0.0.202,2026-03-10 22:28:24,GET,/checkout,Python-urllib/3.9,446,1
10.0.0.201,2026-03-10 22:28:24,GET,/categories,Python-urllib/3.9,295,1
10.0.0.202,2026-03-10 22:28:24,GET,/login,Python-urllib/3.9,234,1
10.0.0.201,2026-03-10 22:28:24,GET,/search?query=test,Python-urllib/3.9,208,1
10.0.0.202,2026-03-10 22:28:24,GET,/admin-dashboard,Python-urllib/3.9,145,1
10.0.0.201,2026-03-10 22:28:24,GET,/detail.php?id=1,Python-urllib/3.9,284,1
10.0.0.202,2026-03-10 22:28:24,GET,/search?query=test,Python-urllib/3.9,246,1
10.0.0.201,2026-03-10 22:28:24,GET,/detail.php?id=1,Python-urllib/3.9,135,1
10.0.0.202,2026-03-10 22:28:24,GET,/products,Python-urllib/3.9,445,1
10.0.0.201,2026-03-10 22:28:24,GET,/register,Python-urllib/3.9,201,1
10.0.0.201,2026-03-10 22:28:24,GET,/cart-add,Python-urllib/3.9,338,1
10.0.0.201,2026-03-10 22:28:24,GET,/products,Python-urllib/3.9,321,1
10.0.0.202,2026-03-10 22:28:24,GET,/category?id=2,Python-urllib/3.9,452,1
10.0.0.201,2026-03-10 22:28:24,GET,/cart-add,Python-urllib/3.9,394,1
10.0.0.201,2026-03-10 22:28:24,GET,/search?query=test,Python-urllib/3.9,174,1
10.0.0.201,2026-03-10 22:28:24,GET,/products,Python-urllib/3.9,126,1
10.0.0.201,2026-03-10 22:28:24,GET,/contact-submit,Python-urllib/3.9,208,1
10.0.0.201,2026-03-10 22:28:24,GET,/seller-dashboard,Python-urllib/3.9,258,1
10.0.0.201,2026-03-10 22:28:24,GET,/products,Python-urllib/3.9,194,1
10.0.0.202,2026-03-10 22:28:24,GET,/category?id=2,Python-urllib/3.9,100,1
10.0.0.202,2026-03-10 22:28:24,GET,/cart,Python-urllib/3.9,357,1
10.0.0.201,2026-03-10 22:28:24,GET,/seller-dashboard,Python-urllib/3.9,302,1
10.0.0.202,2026-03-10 22:28:24,GET,/contact-submit,Python-urllib/3.9,420,1
10.0.0.201,2026-03-10 22:28:24,GET,/search?query=test,Python-urllib/3.9,369,1
10.0.0.202,2026-03-10 22:28:24,GET,/cart-add,Python-urllib/3.9,385,1
10.0.0.201,2026-03-10 22:28:24,GET,/login,Python-urllib/3.9,243,1
10.0.0.202,2026-03-10 22:28:24,GET,/products,Python-urllib/3.9,138,1
10.0.0.202,2026-03-10 22:28:24,GET,/categories,Python-urllib/3.9,109,1
10.0.0.202,2026-03-10 22:28:24,GET,/register,Python-urllib/3.9,255,1
10.0.0.202,2026-03-10 22:28:24,GET,/contact-submit,Python-urllib/3.9,385,1
192.168.1.108,2026-03-10 22:28:25,GET,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0,16843,0
192.168.1.107,2026-03-10 22:28:25,GET,/cart,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",27080,0
10.0.0.201,2026-03-10 22:28:26,GET,/detail.php?id=1,Python-urllib/3.9,500,1
10.0.0.201,2026-03-10 22:28:26,GET,/categories,Python-urllib/3.9,394,1
10.0.0.201,2026-03-10 22:28:26,GET,/admin-dashboard,Python-urllib/3.9,131,1
10.0.0.201,2026-03-10 22:28:26,GET,/contact-submit,Python-urllib/3.9,475,1
10.0.0.202,2026-03-10 22:28:26,GET,/checkout,Python-urllib/3.9,189,1
10.0.0.201,2026-03-10 22:28:26,GET,/register,Python-urllib/3.9,100,1
10.0.0.201,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,486,1
10.0.0.202,2026-03-10 22:28:26,GET,/products,Python-urllib/3.9,274,1
10.0.0.202,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,324,1
10.0.0.202,2026-03-10 22:28:26,GET,/cart,Python-urllib/3.9,422,1
10.0.0.201,2026-03-10 22:28:26,GET,/contact-submit,Python-urllib/3.9,490,1
10.0.0.201,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,101,1
10.0.0.202,2026-03-10 22:28:26,GET,/register,Python-urllib/3.9,338,1
10.0.0.202,2026-03-10 22:28:26,GET,/search?query=test,Python-urllib/3.9,117,1
10.0.0.202,2026-03-10 22:28:26,GET,/contact-submit,Python-urllib/3.9,453,1
10.0.0.201,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,400,1
10.0.0.202,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,114,1
10.0.0.202,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,404,1
10.0.0.202,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,186,1
10.0.0.202,2026-03-10 22:28:26,GET,/register,Python-urllib/3.9,452,1
10.0.0.201,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,432,1
10.0.0.202,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,168,1
10.0.0.201,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,112,1
10.0.0.202,2026-03-10 22:28:26,GET,/admin-dashboard,Python-urllib/3.9,188,1
10.0.0.202,2026-03-10 22:28:26,GET,/products,Python-urllib/3.9,111,1
10.0.0.201,2026-03-10 22:28:26,GET,/cart,Python-urllib/3.9,202,1
10.0.0.201,2026-03-10 22:28:26,GET,/cart,Python-urllib/3.9,318,1
10.0.0.201,2026-03-10 22:28:26,GET,/cart,Python-urllib/3.9,416,1
10.0.0.202,2026-03-10 22:28:26,GET,/search?query=test,Python-urllib/3.9,475,1
10.0.0.201,2026-03-10 22:28:26,GET,/cart,Python-urllib/3.9,283,1
10.0.0.202,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,283,1
10.0.0.201,2026-03-10 22:28:26,GET,/categories,Python-urllib/3.9,371,1
10.0.0.201,2026-03-10 22:28:26,GET,/category?id=2,Python-urllib/3.9,440,1
10.0.0.202,2026-03-10 22:28:26,GET,/category?id=2,Python-urllib/3.9,217,1
10.0.0.202,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,315,1
10.0.0.202,2026-03-10 22:28:26,GET,/register,Python-urllib/3.9,246,1
10.0.0.201,2026-03-10 22:28:26,GET,/products,Python-urllib/3.9,481,1
10.0.0.201,2026-03-10 22:28:26,GET,/detail.php?id=1,Python-urllib/3.9,287,1
10.0.0.201,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,341,1
10.0.0.201,2026-03-10 22:28:26,GET,/admin-dashboard,Python-urllib/3.9,347,1
10.0.0.202,2026-03-10 22:28:26,GET,/cart-add,Python-urllib/3.9,383,1
10.0.0.202,2026-03-10 22:28:26,GET,/checkout,Python-urllib/3.9,379,1
10.0.0.201,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,100,1
10.0.0.202,2026-03-10 22:28:26,GET,/category?id=2,Python-urllib/3.9,373,1
10.0.0.202,2026-03-10 22:28:26,GET,/register,Python-urllib/3.9,169,1
10.0.0.201,2026-03-10 22:28:26,GET,/category?id=2,Python-urllib/3.9,318,1
10.0.0.202,2026-03-10 22:28:26,GET,/checkout,Python-urllib/3.9,390,1
10.0.0.201,2026-03-10 22:28:26,GET,/contact-submit,Python-urllib/3.9,493,1
10.0.0.202,2026-03-10 22:28:26,GET,/cart-add,Python-urllib/3.9,156,1
10.0.0.202,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,104,1
10.0.0.201,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,355,1
10.0.0.202,2026-03-10 22:28:26,GET,/admin-dashboard,Python-urllib/3.9,161,1
10.0.0.201,2026-03-10 22:28:26,GET,/detail.php?id=1,Python-urllib/3.9,137,1
10.0.0.201,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,287,1
10.0.0.202,2026-03-10 22:28:26,GET,/categories,Python-urllib/3.9,434,1
10.0.0.201,2026-03-10 22:28:26,GET,/category?id=2,Python-urllib/3.9,344,1
10.0.0.202,2026-03-10 22:28:26,GET,/products,Python-urllib/3.9,277,1
10.0.0.201,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,167,1
10.0.0.201,2026-03-10 22:28:26,GET,/contact-submit,Python-urllib/3.9,216,1
10.0.0.202,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,208,1
10.0.0.202,2026-03-10 22:28:26,GET,/category?id=2,Python-urllib/3.9,312,1
10.0.0.201,2026-03-10 22:28:26,GET,/detail.php?id=1,Python-urllib/3.9,139,1
10.0.0.202,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,349,1
10.0.0.202,2026-03-10 22:28:26,GET,/cart-add,Python-urllib/3.9,231,1
10.0.0.201,2026-03-10 22:28:26,GET,/categories,Python-urllib/3.9,390,1
10.0.0.201,2026-03-10 22:28:26,GET,/category?id=2,Python-urllib/3.9,371,1
10.0.0.202,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,325,1
10.0.0.202,2026-03-10 22:28:26,GET,/admin-dashboard,Python-urllib/3.9,446,1
10.0.0.201,2026-03-10 22:28:26,GET,/products,Python-urllib/3.9,142,1
10.0.0.202,2026-03-10 22:28:26,GET,/contact-submit,Python-urllib/3.9,399,1
10.0.0.201,2026-03-10 22:28:26,GET,/seller-dashboard,Python-urllib/3.9,352,1
10.0.0.201,2026-03-10 22:28:26,GET,/products,Python-urllib/3.9,276,1
10.0.0.201,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,415,1
10.0.0.201,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,304,1
10.0.0.202,2026-03-10 22:28:26,GET,/products,Python-urllib/3.9,106,1
10.0.0.202,2026-03-10 22:28:26,GET,/login,Python-urllib/3.9,376,1
10.0.0.202,2026-03-10 22:28:26,GET,/cart-add,Python-urllib/3.9,490,1
10.0.0.201,2026-03-10 22:28:26,GET,/admin-dashboard,Python-urllib/3.9,400,1
10.0.0.202,2026-03-10 22:28:26,GET,/category?id=2,Python-urllib/3.9,444,1
10.0.0.202,2026-03-10 22:28:26,GET,/contact-submit,Python-urllib/3.9,239,1
10.0.0.201,2026-03-10 22:28:27,GET,/seller-dashboard,Python-urllib/3.9,447,1
10.0.0.201,2026-03-10 22:28:27,GET,/admin-dashboard,Python-urllib/3.9,365,1
10.0.0.201,2026-03-10 22:28:27,GET,/category?id=2,Python-urllib/3.9,351,1
10.0.0.202,2026-03-10 22:28:27,GET,/products,Python-urllib/3.9,135,1
10.0.0.201,2026-03-10 22:28:27,GET,/checkout,Python-urllib/3.9,361,1
10.0.0.202,2026-03-10 22:28:27,GET,/products,Python-urllib/3.9,434,1
10.0.0.201,2026-03-10 22:28:27,GET,/search?query=test,Python-urllib/3.9,492,1
10.0.0.201,2026-03-10 22:28:27,GET,/categories,Python-urllib/3.9,240,1
10.0.0.202,2026-03-10 22:28:27,GET,/categories,Python-urllib/3.9,329,1
10.0.0.202,2026-03-10 22:28:27,GET,/cart,Python-urllib/3.9,446,1
10.0.0.202,2026-03-10 22:28:27,GET,/checkout,Python-urllib/3.9,125,1
10.0.0.201,2026-03-10 22:28:27,GET,/admin-dashboard,Python-urllib/3.9,148,1
10.0.0.201,2026-03-10 22:28:27,GET,/admin-dashboard,Python-urllib/3.9,297,1
10.0.0.201,2026-03-10 22:28:27,GET,/checkout,Python-urllib/3.9,243,1
10.0.0.202,2026-03-10 22:28:27,GET,/register,Python-urllib/3.9,229,1
10.0.0.201,2026-03-10 22:28:27,GET,/cart,Python-urllib/3.9,221,1
10.0.0.201,2026-03-10 22:28:27,GET,/seller-dashboard,Python-urllib/3.9,377,1
10.0.0.202,2026-03-10 22:28:27,GET,/admin-dashboard,Python-urllib/3.9,281,1
10.0.0.202,2026-03-10 22:28:27,GET,/products,Python-urllib/3.9,297,1
10.0.0.201,2026-03-10 22:28:27,GET,/detail.php?id=1,Python-urllib/3.9,128,1
10.0.0.201,2026-03-10 22:28:27,GET,/category?id=2,Python-urllib/3.9,320,1
10.0.0.202,2026-03-10 22:28:27,GET,/cart,Python-urllib/3.9,194,1
10.0.0.202,2026-03-10 22:28:27,GET,/contact-submit,Python-urllib/3.9,344,1
10.0.0.202,2026-03-10 22:28:27,GET,/register,Python-urllib/3.9,332,1
10.0.0.202,2026-03-10 22:28:27,GET,/admin-dashboard,Python-urllib/3.9,321,1
10.0.0.201,2026-03-10 22:28:27,GET,/category?id=2,Python-urllib/3.9,441,1
10.0.0.202,2026-03-10 22:28:27,GET,/seller-dashboard,Python-urllib/3.9,451,1
10.0.0.201,2026-03-10 22:28:27,GET,/search?query=test,Python-urllib/3.9,371,1
10.0.0.201,2026-03-10 22:28:27,GET,/search?query=test,Python-urllib/3.9,189,1
10.0.0.201,2026-03-10 22:28:27,GET,/login,Python-urllib/3.9,489,1
10.0.0.201,2026-03-10 22:28:27,GET,/categories,Python-urllib/3.9,307,1
10.0.0.201,2026-03-10 22:28:27,GET,/register,Python-urllib/3.9,338,1
10.0.0.201,2026-03-10 22:28:27,GET,/detail.php?id=1,Python-urllib/3.9,216,1
10.0.0.202,2026-03-10 22:28:27,GET,/checkout,Python-urllib/3.9,238,1
10.0.0.201,2026-03-10 22:28:27,GET,/products,Python-urllib/3.9,124,1
10.0.0.201,2026-03-10 22:28:27,GET,/register,Python-urllib/3.9,397,1
10.0.0.201,2026-03-10 22:28:27,GET,/categories,Python-urllib/3.9,478,1
10.0.0.202,2026-03-10 22:28:27,GET,/register,Python-urllib/3.9,330,1
10.0.0.201,2026-03-10 22:28:27,GET,/admin-dashboard,Python-urllib/3.9,184,1
10.0.0.202,2026-03-10 22:28:27,GET,/detail.php?id=1,Python-urllib/3.9,382,1
10.0.0.201,2026-03-10 22:28:27,GET,/login,Python-urllib/3.9,170,1
10.0.0.201,2026-03-10 22:28:27,GET,/login,Python-urllib/3.9,300,1
10.0.0.202,2026-03-10 22:28:27,GET,/admin-dashboard,Python-urllib/3.9,272,1
10.0.0.201,2026-03-10 22:28:27,GET,/contact-submit,Python-urllib/3.9,178,1
10.0.0.201,2026-03-10 22:28:27,GET,/contact-submit,Python-urllib/3.9,467,1
10.0.0.202,2026-03-10 22:28:27,GET,/search?query=test,Python-urllib/3.9,461,1
10.0.0.202,2026-03-10 22:28:27,GET,/checkout,Python-urllib/3.9,235,1
10.0.0.202,2026-03-10 22:28:27,GET,/admin-dashboard,Python-urllib/3.9,323,1
10.0.0.202,2026-03-10 22:28:27,GET,/category?id=2,Python-urllib/3.9,452,1
10.0.0.201,2026-03-10 22:28:27,GET,/contact-submit,Python-urllib/3.9,250,1
10.0.0.201,2026-03-10 22:28:27,GET,/login,Python-urllib/3.9,325,1
10.0.0.201,2026-03-10 22:28:27,GET,/products,Python-urllib/3.9,389,1
10.0.0.201,2026-03-10 22:28:27,GET,/search?query=test,Python-urllib/3.9,298,1
10.0.0.202,2026-03-10 22:28:27,GET,/admin-dashboard,Python-urllib/3.9,492,1
10.0.0.201,2026-03-10 22:28:27,GET,/checkout,Python-urllib/3.9,272,1
10.0.0.202,2026-03-10 22:28:27,GET,/admin-dashboard,Python-urllib/3.9,366,1
10.0.0.202,2026-03-10 22:28:27,GET,/contact-submit,Python-urllib/3.9,116,1
10.0.0.202,2026-03-10 22:28:27,GET,/cart-add,Python-urllib/3.9,358,1
10.0.0.201,2026-03-10 22:28:27,GET,/cart-add,Python-urllib/3.9,226,1
10.0.0.202,2026-03-10 22:28:27,GET,/products,Python-urllib/3.9,164,1
10.0.0.201,2026-03-10 22:28:27,GET,/category?id=2,Python-urllib/3.9,184,1
192.168.1.101,2026-03-10 22:28:28,GET,/products,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",6115,0
192.168.1.104,2026-03-10 22:28:28,GET,/cart,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",46089,0
192.168.1.107,2026-03-10 22:28:28,GET,/cart,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",3185,0
192.168.1.106,2026-03-10 22:28:28,GET,/products,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",14820,0
192.168.1.105,2026-03-10 22:28:29,GET,/cart,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",17839,0
192.168.1.108,2026-03-10 22:28:29,GET,/home,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",49312,0
192.168.1.101,2026-03-10 22:28:29,GET,/home,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",33445,0
10.0.0.202,2026-03-10 22:28:30,GET,/detail.php?id=1,Python-urllib/3.9,114,1
10.0.0.202,2026-03-10 22:28:30,GET,/cart,Python-urllib/3.9,141,1
10.0.0.201,2026-03-10 22:28:30,GET,/admin-dashboard,Python-urllib/3.9,263,1
10.0.0.202,2026-03-10 22:28:30,GET,/category?id=2,Python-urllib/3.9,472,1
10.0.0.201,2026-03-10 22:28:30,GET,/register,Python-urllib/3.9,222,1
10.0.0.202,2026-03-10 22:28:30,GET,/category?id=2,Python-urllib/3.9,162,1
10.0.0.201,2026-03-10 22:28:30,GET,/products,Python-urllib/3.9,116,1
10.0.0.202,2026-03-10 22:28:30,GET,/seller-dashboard,Python-urllib/3.9,113,1
10.0.0.201,2026-03-10 22:28:30,GET,/register,Python-urllib/3.9,414,1
10.0.0.201,2026-03-10 22:28:30,GET,/register,Python-urllib/3.9,291,1
10.0.0.202,2026-03-10 22:28:30,GET,/register,Python-urllib/3.9,391,1
10.0.0.202,2026-03-10 22:28:30,GET,/login,Python-urllib/3.9,367,1
10.0.0.202,2026-03-10 22:28:30,GET,/detail.php?id=1,Python-urllib/3.9,497,1
10.0.0.202,2026-03-10 22:28:30,GET,/cart-add,Python-urllib/3.9,363,1
10.0.0.201,2026-03-10 22:28:30,GET,/admin-dashboard,Python-urllib/3.9,461,1
10.0.0.201,2026-03-10 22:28:30,GET,/register,Python-urllib/3.9,211,1
